latitude,longitude,ts
48.1469744,11.5611202,16:01.0
48.1309245,11.595067,51:10.3
48.1801645,11.5535089,49:08.6
48.1404088,11.5679034,52:02.0
48.1470123,11.5611869,05:23.0
48.1501636,11.6222885,03:34.9
48.1068012,11.4774115,57:32.9
48.1069313,11.4775378,19:42.2
47.4742097,19.0976836,33:06.0
48.280458,11.6699832,31:42.3
48.1066851,11.4776426,05:05.5
48.1070068,11.4775687,01:00.9
48.1067989,11.4774898,06:45.0
48.105935,11.479236,43:11.9
48.1068179,11.4775005,53:54.9
48.1378505,11.5737746,54:38.1
41.6928017,44.8116575,43:14.5
48.2625048,11.6686762,29:44.3
48.1068267,11.47759,28:29.1
48.1085868,11.7155434,08:11.5
48.141513,11.5748719,05:26.7
48.1384328,11.5755449,43:04.8
48.1068178,11.477231,13:11.1
48.1069151,11.477384,37:45.5
48.107452,11.4774161,13:29.5
48.10686,11.4774349,41:39.0
48.1068262,11.4774325,41:39.5
48.1068069,11.4774909,06:34.0
48.1067633,11.4773537,40:50.1
48.1375745,11.5214984,14:12.0
48.1067915,11.4775638,07:22.0
48.1068167,11.4774219,37:08.0
48.3563197,11.7763872,46:57.4
48.1801639,11.5535074,01:15.4
53.3389537,-6.2525645,18:04.5
48.1067439,11.4768333,06:54.9
48.1345699,11.565834,37:24.2
9.5941008,76.5533317,14:15.8
48.1386722,11.560972,09:43.2
48.1470433,11.561132,22:04.0
55.9484947,-3.1972421,56:11.9
48.138181,11.5734999,29:12.1
48.1375099,11.5232899,15:52.9
48.1065101,11.4799516,20:59.7
48.106806,11.4774897,58:40.8
48.1321067,11.5674151,24:11.0
48.191642,11.6487112,45:21.2
48.1069113,11.477442,46:50.1
48.1504446,11.594884,07:30.4
48.2625515,11.6682155,36:31.8
48.106695,11.477544,47:36.7
48.1167018,11.5095314,23:38.4
48.1069313,11.4775378,25:10.3
48.143502,11.4839017,40:57.3
48.1068503,11.4774672,15:04.7
48.1067219,11.4773017,53:24.3
48.1068245,11.4775442,09:02.9
48.1470168,11.5610964,03:40.5
48.1068172,11.4774917,53:55.4
48.2655559,11.671236,40:34.7
9.9347599,76.3776686,57:21.0
48.1471167,11.5612295,59:54.0
48.1470184,11.5611242,16:30.3
48.1068433,11.4774345,54:45.6
36.0527984,14.1906481,01:27.0
48.1469743,11.5611559,54:45.4
48.1664327,11.5773133,54:03.7
48.146982,11.5611614,10:49.1
48.3539401,11.7898932,54:17.1
48.1064763,11.4798987,56:44.2
48.1470414,11.5611521,07:01.0
48.1068175,11.4775241,49:11.8
48.1383416,11.5732191,08:02.6
48.1470233,11.5611514,26:57.0
48.147326,11.5598938,04:12.0
23.6170406,58.4624041,59:40.0
48.1470588,11.5612568,53:53.0
48.2625354,11.6689946,24:16.3
48.1069293,11.4774268,14:31.7
48.1470524,11.5612062,01:47.0
48.1801978,11.5534656,35:20.1
51.5093729,-0.0761068,39:22.1
48.1418018,11.5747287,04:32.0
48.1469747,11.5610894,50:44.0
9.9346758,76.3775646,05:39.7
48.1378586,11.571711,00:11.7
48.267654,11.6709335,25:40.9
48.1347314,11.5704303,02:00.5
48.1064536,11.4775545,30:45.8
48.1801423,11.5535076,26:36.9
48.1343893,11.5707012,22:35.8
48.1068247,11.4774793,08:48.8
48.1063605,11.4789614,14:53.1
48.2953463,8.2329371,19:21.7
48.106791,11.4773375,59:31.0
48.1470046,11.5611461,51:09.4
48.1470454,11.5611246,42:28.5
48.1070068,11.4775687,27:18.4
48.1068011,11.4773691,03:17.4
48.106695,11.477544,43:46.7
48.1470977,11.5611307,37:06.0
48.1068146,11.4774097,13:17.3
48.1463013,11.5587202,49:30.8
41.3965406,2.1769372,09:51.8
48.1068267,11.4773624,56:41.5
41.1469544,-8.5996846,11:45.2
51.5432045,9.9278381,09:19.8
48.1311104,11.540172,09:46.7
48.1379637,11.5735637,06:16.3
48.115946,11.523202,51:45.5
52.4081194,16.9170159,11:57.8
41.7094708,44.7759152,31:42.9
48.1469784,11.5611455,53:13.6
41.0189043,28.971011,57:54.0
48.2678666,11.665169,08:35.2
48.1801099,11.5534545,18:52.2
48.1770985,11.5576793,04:59.0
48.1564195,11.5817896,53:48.9
48.1068294,11.4774923,25:05.9
41.0388919,28.9781529,08:15.9
48.1402322,11.5761332,37:16.0
48.1398419,11.5634747,39:27.6
48.1067153,11.4768559,38:03.1
48.1900567,11.612987,30:14.2
48.1062766,11.4789648,05:35.8
48.7368659,9.1190076,58:49.5
51.3837205,-2.3638002,42:22.9
48.1068561,11.4773694,52:40.8
48.1469749,11.5611736,56:16.2
48.1068231,11.4774423,00:17.4
48.1796712,11.5058478,45:46.6
48.1683098,11.5861147,20:43.3
48.1067945,11.477533,57:02.7
48.1801537,11.5535139,28:45.7
48.2624954,11.6683833,49:41.3
48.108642,11.7156244,21:51.6
48.1469826,11.5611601,16:10.5
48.2627789,11.6672247,13:34.0
48.1338534,11.5688519,26:34.2
48.1068197,11.4773868,19:04.8
48.1503101,11.622361,35:48.9
10.0281083,76.3077165,40:31.2
48.1068548,11.4774897,44:45.1
48.1066851,11.4776426,12:11.0
55.9497956,-3.1898235,13:28.0
48.1417525,11.5741635,35:42.0
48.1069512,11.4773406,46:11.8
48.1068539,11.4770168,15:50.1
48.1717672,11.5898218,07:42.0
48.1469898,11.5611431,11:57.2
48.7294775,9.1260651,47:04.3
48.1080959,11.4774189,53:15.0
48.1069419,11.4775294,50:45.6
48.1068179,11.4775231,36:17.5
48.1069431,11.4773244,16:20.4
48.1068559,11.4775069,26:30.4
48.1068171,11.4775232,25:53.8
48.106695,11.477544,31:34.5
48.1069419,11.4775294,34:27.4
48.1801917,11.5535291,01:10.4
48.1067904,11.4773776,04:02.1
48.1072621,11.4773398,51:26.7
48.1296965,11.5515367,43:42.5
48.180151,11.5534969,50:04.0
48.1067413,11.4772805,00:46.9
48.1801326,11.5535039,11:49.7
48.1068167,11.477543,15:54.6
9.9364217,76.3787988,47:04.6
48.1069313,11.4775378,44:15.5
46.0492793,14.5087344,54:22.9
48.1794742,11.5573628,16:12.8
48.1068396,11.4774068,11:42.0
48.1788249,11.6033739,42:32.6
48.1067538,11.4772165,19:49.0
48.1469902,11.561109,37:28.5
48.1477305,11.5601321,59:07.4
48.1376291,11.5728596,36:43.4
48.1470445,11.5611236,07:59.6
48.1068525,11.4775059,31:32.4
48.1469776,11.5611902,31:52.8
48.1470481,11.5610885,05:10.0
48.1471406,11.5611156,43:47.0
48.1281913,11.5964282,26:38.5
48.2037197,11.6132585,07:20.1
48.2627471,11.6672166,34:10.3
48.268464,11.6608559,23:35.9
48.1068456,11.4774543,00:34.7
48.1801719,11.5534959,39:05.2
51.49028,-0.1376101,21:03.8
48.1469545,11.5611089,29:53.2
48.1167497,11.5214754,34:06.0
48.1066136,11.4773975,29:44.0
46.520164,6.5625612,12:24.0
48.1035604,11.4778552,53:53.0
48.1836412,11.6082444,09:16.0
48.1337356,11.5689443,02:51.0
48.1066993,11.4773116,12:56.5
48.1068231,11.4774423,28:20.3
48.1067633,11.4773537,00:20.2
48.1052127,11.4757542,37:43.8
48.1067306,11.4773259,43:09.9
48.106695,11.477544,25:33.9
48.1383776,11.5764135,17:44.7
48.1470525,11.5611165,38:03.4
48.1470314,11.5610993,10:51.3
48.1801923,11.553529,37:32.8
48.7547456,8.5454851,05:35.9
48.106695,11.477544,38:36.7
48.1068177,11.4774632,11:29.4
48.1067928,11.477477,39:31.6
48.2612925,11.6508393,33:05.6
48.1572585,11.5840715,30:25.1
48.136623,11.5765638,06:49.6
48.7967472,9.1689424,48:34.4
49.4368111,11.1195908,40:09.5
48.106974,11.4775039,53:16.3
9.9347599,76.3776686,36:09.6
48.1478054,11.5768846,52:27.7
48.134228,11.566105,37:23.6
40.481448,-3.5798456,57:08.3
48.1069419,11.4775294,36:17.2
48.1354297,11.5418974,39:39.9
48.1068516,11.4774789,21:42.0
48.1475839,11.5681751,08:37.0
48.1062766,11.4789648,47:28.8
48.1470846,11.5611942,02:53.3
48.1376719,11.5712813,22:03.1
48.1067402,11.4772619,54:20.1
48.106695,11.477544,25:11.1
48.1416366,11.5740019,26:08.9
48.1469662,11.5611344,57:43.5
48.1123131,11.4814313,37:40.3
48.1509291,11.6209558,03:25.5
48.1418932,11.5556709,36:12.8
48.1068013,11.4774602,41:43.0
48.1343893,11.5707012,52:09.6
48.1067857,11.4774537,24:59.7
48.1453896,11.4819486,11:31.0
48.15025,11.568224,22:00.6
48.1749875,11.5952415,57:50.6
48.1469846,11.5611618,48:29.4
48.1238772,11.6082743,38:57.4
55.9439382,-3.2022744,04:26.6
48.1469756,11.5611384,49:28.3
48.106695,11.477544,54:36.8
9.9347599,76.3776686,46:35.2
48.1469704,11.5611567,12:47.5
48.1369087,11.6924959,40:21.5
48.1572069,11.5847585,41:29.0
48.1801989,11.5534551,57:20.7
48.1481932,11.558675,41:34.0
51.502774,-0.2020423,43:36.6
48.1067953,11.477532,17:13.4
53.4810695,-2.2381097,32:22.6
52.3792116,4.8376106,15:45.4
48.1069293,11.4774189,03:56.0
48.106737,11.4772919,58:36.4
48.1361914,11.5343903,25:18.4
48.1507121,11.6223094,35:53.2
48.1470731,11.5610441,42:27.7
48.1068325,11.477478,02:51.0
48.1471461,11.5611068,20:02.0
48.136784,11.5749826,22:50.6
48.1072515,11.4772437,42:38.2
48.1801267,11.5534914,35:19.1
48.2678684,11.6652039,14:47.3
48.106695,11.477544,06:13.0
48.1068231,11.4774423,54:24.7
48.2626171,11.6674555,48:46.3
48.123408,11.4929542,45:09.3
48.1801542,11.5535147,41:41.4
48.1067917,11.4774453,29:34.6
48.1068215,11.4774411,59:11.6
40.4190574,-3.7138423,18:35.4
50.9363886,6.9388868,15:18.0
48.1071127,11.4776433,44:13.0
9.9347599,76.3776686,04:04.4
48.1383335,11.5752093,00:27.8
48.150024,11.6221626,38:17.3
48.1067716,11.4774117,46:55.1
48.1067522,11.4772559,33:54.1
48.133988,11.5685185,52:32.0
48.1469602,11.5610971,30:37.8
48.1068164,11.4774572,24:58.8
9.5942782,76.5534388,59:23.3
47.5681331,10.7330034,11:35.9
48.1068231,11.4774423,52:49.5
48.1412514,11.5743522,04:49.1
48.1469829,11.5611728,10:12.7
48.1884573,11.6082678,10:29.1
48.146579,11.481458,49:10.5
48.1472303,11.5612585,17:56.0
48.7902733,9.1975515,21:39.3
48.1072493,11.4774529,09:49.6
10.0277111,76.3081494,56:56.3
48.147046,11.5612231,14:15.0
48.1470044,11.5611426,10:14.8
48.1068409,11.4774333,35:25.2
48.1373682,11.5232026,42:43.0
48.1472364,11.5599439,28:14.5
48.1470299,11.5609035,04:04.0
48.1073545,11.4774431,41:19.2
48.1068226,11.4775483,22:17.0
48.1069018,11.4774635,34:14.1
48.2625437,11.6689531,28:31.1
48.1472514,11.5611401,12:30.0
48.134,11.568574,33:02.0
9.9675674,76.3036978,17:09.0
48.1068173,11.4775232,12:02.8
48.1295798,11.5901351,23:20.4
9.9347506,76.3765706,36:31.4
51.5039222,-0.1377873,33:26.8
48.1470531,11.5611363,49:08.9
48.106908,11.477475,08:54.9
40.4170424,-3.7029551,03:36.0
48.1412916,11.5739568,12:44.9
48.1062766,11.4789648,10:58.9
48.1470438,11.5610824,27:23.5
46.0506611,14.5039643,23:16.7
48.1069419,11.4775294,17:20.8
48.1068214,11.4775743,02:36.2
48.1167497,11.5214754,28:39.5
48.1469953,11.5611613,31:05.9
48.1067603,11.4773619,15:36.5
53.4820347,-2.2416762,35:48.6
48.1386027,11.574116,09:14.0
48.1469729,11.5611535,57:22.0
48.106796,11.4775149,09:11.3
48.1801101,11.553454,25:33.6
48.1069313,11.4775378,35:14.7
48.106925,11.4776995,40:07.0
48.1109182,11.4798891,37:07.1
48.1891385,16.4149324,48:02.0
48.171172,11.5472763,33:40.0
48.1068638,11.4774343,48:34.0
51.0408184,13.7325907,33:20.0
48.134228,11.566105,52:09.8
43.743198,7.4312063,25:22.5
48.1338829,11.5689529,14:47.0
48.1469661,11.5611581,17:10.6
48.1067904,11.4773776,22:00.9
41.7101874,44.7750899,51:44.8
50.9311605,6.9559292,31:23.2
48.1068224,11.477352,52:43.9
48.1340875,11.5705769,28:55.2
48.1068366,11.4774028,22:10.2
48.1470394,11.5611186,21:01.2
9.9348263,76.3777993,38:24.3
48.1414852,11.5736634,10:14.2
50.8542287,4.3680442,00:35.9
48.1068033,11.4774287,15:04.0
48.1470272,11.5611759,21:06.0
48.1801653,11.553507,00:07.8
48.1069342,11.4774644,43:57.8
48.1074365,11.4774308,50:32.3
48.2266284,11.6832347,01:05.0
48.1068231,11.4774423,10:22.2
48.2728952,11.6453044,53:40.0
48.267883,11.6652506,45:53.3
48.1068206,11.477474,10:12.2
48.1073434,11.4770065,59:25.0
46.2212769,6.1403312,18:33.9
48.1068658,11.4774084,35:42.5
48.1064985,11.4768886,11:03.9
48.1469722,11.5611736,02:35.6
48.1084728,11.714492,10:24.0
48.1501745,11.5681929,06:54.8
48.1469803,11.5611766,06:37.3
23.5909178,58.2961765,59:28.0
48.1068872,11.4774104,41:11.2
48.1068189,11.4774061,19:12.8
22.6299613,88.3578967,30:08.0
9.5942778,76.5534388,47:51.7
48.131632,11.5638009,57:26.8
48.1068559,11.4775069,56:47.8
48.1068295,11.4774966,24:58.3
10.0098442,76.3426157,30:18.4
9.9347599,76.3776686,53:14.3
48.177726,11.5498105,38:41.8
48.2677811,11.665259,28:44.3
45.4331133,12.3422985,29:23.5
48.1067904,11.4773776,08:05.4
48.1305334,11.5952401,49:58.1
48.206936,11.6140716,39:55.8
48.1068199,11.4773768,56:21.1
49.444678,11.0620137,32:04.9
53.1681214,8.6510547,25:20.9
48.1069375,11.4774287,22:49.8
22.5451903,88.3862175,52:40.2
48.106695,11.477544,48:34.0
36.043509,14.2406749,24:01.1
48.1067964,11.4775142,19:51.9
48.1098449,11.4749766,54:52.2
48.1066851,11.4776426,04:28.1
48.1067413,11.4772805,52:46.9
48.1469774,11.5611579,28:49.7
48.2418842,11.6856557,24:39.7
48.1068231,11.4774423,27:31.2
48.1268202,11.5576119,37:24.0
60.185685,24.824522,52:28.4
48.1068004,11.4774115,04:01.8
48.1085247,11.4769939,21:55.5
48.1068544,11.4774975,53:59.5
48.1469836,11.5611621,31:43.6
48.1470419,11.5611148,01:43.8
48.1470396,11.5611556,54:52.0
48.2606295,11.6696086,06:37.1
48.1069313,11.4775378,23:02.8
9.9348894,76.3777081,12:47.8
48.1068088,11.4774191,06:58.2
48.106863,11.4774892,26:08.2
48.1801248,11.5535107,34:47.9
48.1069037,11.4772628,25:25.0
48.1470771,11.5612574,51:58.0
48.1066851,11.4776426,48:59.0
48.1409695,11.5709408,54:19.4
48.1066167,11.4772925,58:22.1
48.7966065,9.1693737,50:08.0
47.626235,12.9993282,23:39.0
48.2701094,11.6478748,40:48.0
48.1065101,11.4799516,53:53.0
48.1115784,11.4685328,49:10.5
48.2625517,11.6679812,14:56.1
48.1068246,11.4775432,37:51.3
48.1339251,11.5688502,17:45.0
40.4553014,-3.689812,46:33.4
48.1068231,11.4774423,17:15.8
48.1339228,11.5688164,51:54.0
48.1068665,11.4774642,49:36.1
45.3390166,14.3094302,47:39.0
48.1068006,11.4774082,55:30.7
48.1470335,11.561117,37:27.5
48.1067986,11.4773937,50:11.6
48.1338922,11.5687947,33:23.9
51.5082502,-0.0735345,54:30.4
48.1470519,11.5611262,37:00.0
48.1067269,11.4773943,21:26.0
51.0703528,-1.8057631,17:53.1
48.1291615,11.5928506,46:33.0
48.1470508,11.5611627,16:46.0
48.1802035,11.5534898,55:29.0
48.1068254,11.4775763,15:27.0
52.3824778,4.9029316,57:12.6
48.1067705,11.4775748,18:58.6
48.1084226,11.4769063,09:03.9
48.1505705,11.5944208,01:02.4
48.1383865,11.5733047,30:38.8
48.1068078,11.4773837,22:43.3
48.1068415,11.4773902,45:26.6
48.1068639,11.4775008,55:00.4
48.1417714,11.5367636,45:33.5
48.1801625,11.5535271,10:51.7
48.2677421,11.6662631,40:50.8
48.1469793,11.5610947,11:42.5
48.1284384,11.5985334,47:32.2
48.1475894,11.5584265,28:09.1
48.1068357,11.4774212,14:16.6
48.1363559,11.6898408,31:21.1
48.1475894,11.5584265,55:19.6
48.1500663,11.5680968,27:52.7
53.4852057,-2.2420365,22:40.4
36.8970703,30.6984451,08:07.9
48.1338849,11.5683803,18:53.9
48.2624635,11.66842,03:16.8
48.1471186,11.5612077,52:54.0
48.106885,11.4774729,07:20.3
48.1469799,11.561108,32:15.1
48.106935,11.4774487,44:57.4
48.1067147,11.4772917,40:21.0
48.1341212,11.5491841,07:25.1
48.116904,11.5219664,28:05.4
48.1068658,11.4774084,16:10.0
48.106974,11.4775039,51:25.3
48.1456486,11.5644926,45:24.4
48.1469899,11.5611444,21:18.1
48.1469907,11.5611704,18:30.4
48.1507121,11.6223094,39:48.5
48.140412,11.5612514,26:21.1
48.1801815,11.5535146,55:36.4
48.1068228,11.4773254,07:03.6
48.1496975,11.5665789,38:02.3
9.5940591,76.5531949,30:20.2
48.2678804,11.6652294,21:46.5
48.1469867,11.5611397,31:04.9
48.1067674,11.4777733,49:02.1
48.1470196,11.5611264,10:07.0
48.1344295,11.5703059,07:46.6
48.106737,11.4772854,42:43.9
48.2678772,11.6654262,37:02.5
48.1067728,11.4773709,52:55.0
48.1465131,11.5611915,50:02.0
48.1067263,11.4777197,13:34.2
48.1443097,11.5588895,30:33.5
41.017359,28.9679653,42:21.6
48.106796,11.477472,49:58.4
48.1068108,11.47747,15:29.0
48.1618143,11.5865374,06:48.0
48.1071024,11.4801238,07:45.0
48.1340056,11.5689662,05:53.0
50.4913967,4.8976087,01:11.0
48.1843092,11.6057278,46:34.2
9.9338465,76.3794644,53:09.6
48.1469624,11.5611624,33:53.1
48.1067904,11.4773776,10:04.2
48.2625154,11.6682218,29:41.8
47.5088353,19.058391,21:10.8
48.1068081,11.4774378,39:56.8
48.2702314,11.6466833,48:55.2
48.150684,11.547704,41:13.5
53.3440804,-6.2569292,10:24.0
48.1067562,11.477603,17:33.0
48.1344295,11.5703059,26:57.4
48.1066825,11.4773523,46:44.0
48.1341777,11.5659783,15:32.0
48.1430626,11.5750986,31:08.6
48.1500881,11.6222574,58:49.5
48.106841,11.4773978,05:31.9
48.1067683,11.4773044,23:26.3
48.1068217,11.4772679,35:38.0
48.1429872,11.5412208,29:21.8
48.1801334,11.5535206,24:51.0
48.1068479,11.4774084,28:37.9
48.1470834,11.5611153,11:17.0
48.1801105,11.5534545,45:48.4
48.1309591,11.5950168,47:09.4
48.1066851,11.4776426,09:55.5
48.106695,11.477544,27:34.7
48.1437871,11.5741613,00:16.7
48.9938194,8.4026997,55:31.0
48.1469752,11.5610965,27:45.0
48.1068822,11.4773742,51:07.0
48.1404653,11.5604368,35:19.9
48.1416437,11.5746078,46:36.0
48.108144,11.4760306,19:53.3
48.1456581,11.5593436,28:29.9
48.1471114,11.5610773,07:35.0
48.1068002,11.477448,03:02.5
48.1087092,11.4754912,30:41.8
48.2609901,11.6507138,05:12.4
9.5940537,76.5534694,26:03.5
50.8391636,4.3727145,41:09.0
37.744137,-25.6685472,10:56.9
48.1068297,11.4775039,24:32.5
48.1469884,11.5611284,53:28.6
48.1468689,11.5609154,32:56.0
48.1470385,11.5611218,05:13.7
48.2259892,11.6200756,44:15.2
9.9346756,76.3775636,46:10.1
41.7068321,44.7858647,50:26.0
48.1339718,11.5685003,53:51.6
52.4557857,13.511181,58:20.4
48.1470467,11.5611314,56:07.2
48.2679083,11.6652156,43:26.3
48.1068376,11.4775009,42:01.5
48.1106216,11.4795075,52:55.4
9.9347599,76.3776686,44:20.1
48.1458774,11.5637142,50:37.0
48.106847,11.4774209,47:20.6
43.7731836,11.2575745,16:53.0
48.1471548,11.5611803,26:48.0
48.106806,11.4773198,29:51.8
51.0896987,-1.7992247,43:22.9
52.419978,13.1748169,34:33.0
48.1068243,11.4775057,57:37.5
9.5941239,76.5534507,56:05.9
48.1337251,11.5679568,05:34.3
48.1064988,11.4798772,25:40.4
48.106695,11.477544,59:37.5
48.1068352,11.4774958,52:55.2
48.1801915,11.5535288,45:01.0
48.1068231,11.4774423,53:05.3
9.9375538,76.3783793,32:31.9
48.1069313,11.4775378,13:47.9
48.146984,11.5611685,18:39.7
9.5941759,76.5532223,49:44.2
48.1450802,11.5602823,02:21.0
48.1381121,11.5742943,59:03.6
48.1068199,11.4773768,11:33.3
48.1490392,11.5627303,31:08.5
48.1068657,11.4774172,16:11.5
48.1068051,11.4774882,01:00.9
9.9511162,76.3586928,30:20.0
48.1415031,11.5737338,35:37.1
47.3899222,8.5151621,29:21.4
48.1347314,11.5704303,58:55.6
48.1067708,11.4772797,16:52.9
51.2113053,3.2314704,49:04.0
48.106841,11.4774113,10:01.4
48.2655663,11.671189,26:06.8
48.130203,11.5932758,23:38.7
36.8848792,30.7016751,18:10.6
48.1067822,11.4773614,33:31.3
48.106844,11.4774131,01:13.8
53.0754627,8.8073952,15:49.0
48.1068282,11.4775021,42:26.3
48.1354297,11.5418974,32:50.0
48.1087767,11.4771225,33:56.0
48.1169515,11.5220124,22:19.8
48.1470129,11.5611406,44:29.0
48.1470435,11.5611274,01:54.9
48.10684,11.4774298,22:06.1
48.1066851,11.4776426,27:58.2
48.1106216,11.4795075,27:00.4
48.1801619,11.5535397,01:42.2
48.1395737,11.565926,59:52.0
48.3225065,9.8964009,31:49.8
9.9346756,76.3775636,37:30.8
48.1069313,11.4775378,35:39.6
48.1385156,11.5692987,02:07.0
48.1066851,11.4776426,20:22.6
22.6016481,88.4100483,18:41.0
48.1067904,11.4773776,43:06.9
48.1067986,11.4773937,42:11.3
48.1470445,11.5611464,47:10.9
41.3845281,2.1775994,23:55.9
48.2678818,11.6652498,49:09.3
48.1507121,11.6223094,08:40.4
48.1469257,11.5618603,45:04.7
48.2625133,11.6690148,36:20.7
48.1587417,11.5848598,12:11.1
48.1069313,11.4775378,56:31.9
48.1067743,11.4772677,09:27.0
48.1067703,11.4779139,02:00.0
48.1400772,11.5749398,45:12.0
9.9348894,76.3777081,38:54.5
48.106535,11.7137282,56:07.2
48.1068231,11.4774423,41:20.3
48.1333,11.7042536,34:53.2
48.2685089,11.645401,46:19.4
48.7902746,9.1975466,28:18.9
9.9353626,76.3777449,00:01.3
48.1070021,11.4774412,58:08.1
48.1405446,11.5748899,26:46.2
48.1581595,11.5722156,17:52.0
48.1801644,11.5535082,51:52.4
48.1341647,11.5637466,38:23.8
48.1475894,11.5584265,52:23.9
48.1067904,11.4773776,09:48.9
48.1067947,11.4775344,15:09.4
48.1068318,11.477518,03:44.1
48.163602,11.5569963,12:45.4
48.1339595,11.5685288,14:53.9
48.1339608,11.5673755,51:16.0
48.1469733,11.5611997,10:32.0
41.7101945,44.7750765,22:01.9
48.141513,11.5748719,39:43.8
48.1451631,11.481856,32:08.0
48.1796715,11.5058448,45:52.0
48.2613738,11.6500451,15:45.7
48.1068314,11.4775496,01:13.9
48.1469687,11.5611553,47:05.0
48.1068231,11.4774423,50:02.9
48.1470284,11.5611933,46:27.0
9.9350898,76.3777519,28:00.2
48.1069419,11.4775294,57:01.3
48.1068226,11.4774458,37:18.6
48.1470589,11.5611406,04:16.0
48.1069313,11.4775378,57:22.7
48.106807,11.4774901,34:04.9
48.1469686,11.5611549,27:22.7
43.7330618,7.425168,24:12.2
48.1469632,11.5612047,42:26.8
48.137931,11.572984,19:25.5
48.0960051,11.5238501,15:30.0
48.1069149,11.4774103,25:46.1
48.1067822,11.4773614,18:53.8
50.6149206,4.77216,09:38.0
48.1068231,11.4774423,08:34.1
48.1067986,11.4773937,49:28.6
48.133955,11.5685825,59:20.8
48.1066851,11.4776426,38:46.6
48.1475894,11.5584265,19:58.9
48.106695,11.477544,07:57.1
48.1637666,11.5606041,10:36.9
52.4343979,13.5832597,10:37.0
48.1339567,11.5685542,30:12.7
48.1339256,11.5687609,39:29.7
48.1068199,11.4773768,17:47.8
48.1469758,11.5611578,37:53.2
9.9353626,76.3777449,31:38.8
48.1470022,11.5611191,49:47.0
48.1414823,11.5736852,21:04.9
48.1375889,11.5732549,41:43.7
48.1471614,11.5611601,50:08.0
48.1474382,11.5597854,42:39.9
48.2266992,11.6100379,48:34.5
48.1709624,11.5853658,54:28.0
48.1494598,11.5674866,16:30.3
48.1469676,11.561157,33:18.6
48.1068487,11.4774013,25:56.7
48.1067702,11.4772898,51:52.0
48.1068478,11.4774968,04:14.1
41.0473741,29.0256784,10:23.0
48.1344494,11.5670197,11:20.1
48.1469672,11.5611131,06:46.6
48.1068178,11.4774135,23:54.1
48.1068211,11.4774359,35:10.4
48.1801626,11.5534939,33:14.6
9.9345138,76.3791027,49:34.4
48.1069274,11.4772616,36:39.7
48.1066851,11.4776426,14:08.9
48.146978,11.5611599,22:06.2
48.134228,11.566105,06:22.6
48.1068036,11.4773444,22:33.2
48.1068186,11.477524,53:49.9
48.1067986,11.4773937,45:23.3
9.934676,76.3775636,23:02.5
48.1844522,11.6149181,53:34.4
48.1773847,11.5933779,05:43.1
48.1068486,11.4773367,52:00.0
48.1779479,11.5939327,02:02.1
48.2672869,11.6715883,02:52.1
48.106749,11.4772319,37:33.1
48.1068658,11.4774084,59:52.0
48.2624682,11.6684679,53:24.8
48.1470508,11.5611257,59:03.4
48.262341,11.6682643,16:23.7
48.1309245,11.595067,20:50.5
48.1917824,11.648368,58:24.5
48.1500127,11.6222262,43:02.9
48.1916195,11.6485469,25:25.2
48.1469748,11.5611733,54:35.3
40.4181605,-3.7114954,20:11.4
48.1167497,11.5214754,07:18.8
9.9353626,76.3777449,51:41.0
48.130463,11.5951597,41:54.0
48.1085481,11.7155,56:46.4
48.1067426,11.4771132,50:33.2
48.7319313,9.1264349,25:45.8
48.2678668,11.665267,18:02.3
46.2081446,6.1424135,08:04.0
48.106926,11.4773757,06:15.5
48.1069,11.4775537,45:55.6
48.1470479,11.5611245,02:18.8
43.7691432,11.2565947,32:15.2
48.1072968,11.4774348,16:13.6
48.1471461,11.5610911,25:23.0
48.1070602,11.4772356,43:06.7
48.1068231,11.4774423,11:21.3
48.1801278,11.5534617,08:10.4
48.1068658,11.4774084,18:57.4
48.1470407,11.561116,50:16.4
48.2626149,11.6683118,37:30.2
48.3532431,11.7784496,02:45.7
48.1071029,11.4773088,20:30.0
48.1801967,11.5534797,59:03.6
40.4094515,-3.6902764,19:37.5
48.1470994,11.5611555,30:50.0
48.107355,11.4774279,39:17.7
48.106863,11.4774929,33:55.5
48.1512985,11.5580936,07:19.8
48.7902704,9.1976225,32:58.2
48.2632546,11.6689918,22:24.4
50.9470697,6.9454284,43:49.2
48.1470652,11.5611576,00:47.0
48.1471546,11.5611468,41:29.0
48.1471011,11.5611792,00:35.0
38.7415608,-9.121213,49:51.1
48.1339576,11.5686236,53:55.4
48.1294785,11.5942126,07:15.9
48.1069255,11.477461,58:40.1
9.9375538,76.3783793,23:11.0
48.1069413,11.4774391,58:15.7
48.1343893,11.5707012,34:02.8
48.1382692,11.5733321,37:13.0
9.5941263,76.5533473,43:14.1
48.1416666,11.5742561,49:29.0
48.116258,11.507705,50:24.2
48.0019981,11.3490624,13:42.0
48.1476295,11.5580311,26:56.7
48.1470589,11.5611049,10:05.0
48.1422216,11.5488298,01:56.1
48.1402422,11.5609805,25:11.2
52.4344115,13.5832877,53:24.0
48.1067834,11.477477,08:34.8
48.1069076,11.4774774,53:38.1
48.1801892,11.5535123,49:24.3
48.1069374,11.4774691,26:52.6
48.1068145,11.477506,10:07.7
48.147052,11.5611217,28:39.9
48.1163555,11.5036339,45:25.9
48.1216249,11.535404,52:17.4
48.1382956,11.573332,23:08.1
48.1068558,11.4774958,36:51.6
48.1068444,11.477188,49:47.9
48.1476295,11.5580311,57:07.1
